node_id,x_utm,y_utm,lon,lat,num_signals
10064529600,664880.9,1518642.453,100.5248958,13.7323106,2
10089996958,661982.169,1522472.699,100.4983137,13.7670966,3
10107465781,665766.393,1523575.853,100.5333735,13.7768525,2
10107465782,665874.773,1523745.613,100.5343858,13.7783807,2
10116097622,663370.051,1519272.464,100.5109627,13.7380912,2
10132351682,669279.946,1521083.91,100.5657162,13.7541238,2
10184947264,663249.916,1518270.355,100.5097939,13.7290399,2
10198627357,669520.487,1523381.164,100.5680788,13.774874,3
10198719042,661978.326,1517536.02,100.4979945,13.7224738,3
10222966200,662397.215,1519522.3,100.5019818,13.7404044,3
1022767373,662436.743,1520799.56,100.5024209,13.7519474,2
1022877262,662546.532,1520351.945,100.5034103,13.7478952,3
1023022416,662660.532,1520366.773,100.5044653,13.7480228,3
10235487672,664071.244,1518670.206,100.5174112,13.7326076,2
10235487673,664287.367,1518867.55,100.519421,13.7343791,3
10261810855,668986.469,1520319.082,100.5629566,13.7472279,2
10261810856,668979.633,1520320.808,100.5628935,13.7472439,3
10274678199,662880.105,1516944.267,100.5062981,13.7170742,3
10275623761,669729.104,1523983.903,100.5700444,13.7803097,2
10281503435,667727.105,1516477.799,100.5510835,13.7125806,3
10300014549,664685.052,1516352.143,100.5229514,13.7116197,2
10307795193,669683.477,1523285.51,100.5695803,13.7739998,3
1038073076,666701.629,1521022.885,100.5418712,13.7537225,3
1038361186,666621.505,1520924.86,100.5411245,13.7528411,2
1038379786,666617.996,1520616.139,100.5410738,13.7500508,3
1038400149,665681.866,1521116.015,100.532447,13.7546231,2
1038400151,665513.352,1521149.162,100.5308907,13.7549324,2
1038400152,665663.771,1521080.829,100.5322776,13.7543061,2
1050964677,662103.521,1519152.868,100.4992449,13.7370816,2
1051014754,662206.234,1519096.632,100.5001914,13.7365675,3
1051133669,661937.867,1518795.907,100.4976927,13.7338643,2
10567040340,667628.478,1517299.281,100.5502204,13.7200116,2
10598754128,665007.418,1520800.68,100.5261919,13.7518115,2
10653481928,666395.202,1519101.788,100.5389243,13.7363756,2
10653481929,666409.678,1519099.225,100.539058,13.7363516,2
10678655487,668296.606,1517349.491,100.5564006,13.7204266,2
10682077968,667523.562,1520120.72,100.5494179,13.7455203,2
10689801592,664310.251,1516293.118,100.5194828,13.7111075,2
10689801593,664328.75,1516289.053,100.5196536,13.7110697,2
10694263938,664939.175,1519545.236,100.5254874,13.7404675,2
10718293737,669162.996,1518185.188,100.5644609,13.7279297,2
10736807703,665801.82,1520888.178,100.5335428,13.7525568,2
10738308296,668562.062,1520284.062,100.5590302,13.7469362,3
10738426610,665716.512,1517717.914,100.5325677,13.7239059,3
10738459480,665685.993,1517306.6,100.5322614,13.7201898,3
10738654942,666721.524,1522060.464,100.5421166,13.7630999,2
10752151790,663229.942,1518507.014,100.5096229,13.7311802,2
10755720789,668062.096,1516567.319,100.5541859,13.7133703,3
10755720790,668073.463,1516567.502,100.554291,13.7133713,2
10760980150,664632.072,1521317.269,100.5227513,13.7565024,2
10791316174,666998.174,1517981.024,100.5444332,13.7262103,2
10791316175,666991.474,1517978.436,100.5443711,13.7261873,2
10791316176,667009.231,1517983.905,100.5445356,13.7262357,2
10799365051,663375.425,1520270.238,100.5110702,13.7471098,3
10799830644,661995.728,1520870.383,100.4983469,13.7526124,3
10821214104,662504.922,1518397.102,100.5029129,13.7302276,2
10821229306,662464.722,1518393.555,100.502541,13.7301978,3
10821229307,662470.953,1518408.805,100.5025995,13.7303353,3
10821229308,662429.627,1518405.472,100.5022172,13.7303075,3
10821229309,662434.677,1518421.302,100.5022648,13.7304503,3
10821276765,664985.158,1521407.401,100.5260216,13.7572969,2
10823237048,665764.271,1517079.449,100.5329718,13.7181321,2
10825678273,669396.732,1522579.729,100.5668861,13.7676373,3
10828798285,664661.55,1516267.793,100.5227292,13.7108586,2
10833438721,664905.016,1520720.442,100.5252403,13.7510921,3
10855564670,664930.453,1523091.012,100.5256144,13.7725181,2
10855564671,664854.593,1523124.097,100.5249148,13.7728215,2
10855564672,664771.724,1523157.348,100.5241504,13.7731268,2
10855564673,664692.21,1523193.574,100.5234172,13.7734588,2
10867019700,665501.769,1520194.297,100.5307275,13.7463021,2
10867019701,665513.81,1520191.873,100.5308387,13.7462795,2
10867019702,665498.387,1520192.096,100.5306961,13.7462824,2
10867019703,665530.783,1520189.469,100.5309955,13.7462568,2
10885886617,666622.908,1523286.998,100.5412773,13.7741921,2
10899463128,664501.671,1520118.854,100.5214755,13.7456774,2
10899463139,664381.207,1520043.34,100.5203572,13.7450017,2
10901041798,667881.931,1517595.05,100.5525813,13.7226703,2
10917788052,668614.682,1521696.624,100.5596013,13.759701,3
10925922643,667469.346,1520585.408,100.5489442,13.7497237,2
10925922644,667459.109,1520584.646,100.5488495,13.7497174,2
10941152078,666786.975,1523301.403,100.5427954,13.7743128,2
10960931216,669297.27,1519149.162,100.5657602,13.736635,3
10965591512,669572.735,1519034.564,100.5683003,13.735583,3
10965591514,669573.061,1519042.631,100.5683038,13.7356559,2
10994304346,669802.706,1517885.529,100.5703575,13.7251836,3
11007347727,665755.715,1523981.962,100.5332987,13.7805239,2
11007359991,665696.116,1523825.49,100.5327383,13.779113,2
11007385725,665826.945,1524167.926,100.5339684,13.7822007,2
11007385726,665818.064,1524143.054,100.5338848,13.7819764,2
11007406786,665700.098,1523940.441,100.5327819,13.7801518,2
11012954154,665507.08,1518089.184,100.5306531,13.7272738,2
11012954155,665511.81,1518076.669,100.5306961,13.7271604,3
11013798498,664091.034,1518340.361,100.517575,13.729625,2
11013798499,664053.785,1518331.884,100.5172301,13.7295505,2
11015096457,662386.486,1518031.571,100.5017968,13.7269302,3
11015130234,662784.259,1518131.912,100.5054804,13.7278148,3
11015130235,662800.711,1518063.866,100.5056286,13.7271988,3
11035174020,667800.554,1518282.999,100.5518698,13.7288933,2
11062987608,662490.733,1518228.456,100.502772,13.728704,2
11078109143,665289.86,1521417.354,100.5288398,13.7573694,2
11078109145,665268.193,1521437.042,100.5286406,13.7575486,3
11088609966,664341.105,1520384.74,100.5200063,13.7480899,2
11091645787,664809.25,1518496.674,100.5242248,13.730997,3
11091645789,664815.697,1518481.137,100.5242835,13.7308562,3
11091809682,669790.822,1518417.226,100.5702796,13.7299902,2
11096433917,664286.95,1519400.693,100.5194482,13.7391982,2
11107483292,664994.801,1518106.375,100.5259176,13.7274585,2
11128466607,669406.947,1521171.086,100.5668958,13.7549043,2
11133453731,669153.759,1517303.939,100.5643227,13.7199648,3
11134146331,669588.067,1516581.073,100.5682947,13.7134055,2
11160065128,667792.079,1516278.999,100.5516724,13.7107799,2
11194154424,664905.28,1518073.969,100.525088,13.7271707,2
11194223792,664832.356,1518136.403,100.5244174,13.7277392,2
11196254118,664691.571,1518552.807,100.52314,13.7315111,2
11199038640,668853.006,1518486.284,100.5616128,13.7306694,3
11219132525,668716.791,1517544.838,100.5602971,13.7221678,2
11220150127,663950.328,1517857.798,100.516246,13.7252711,2
11220744216,666179.293,1517611.374,100.5368402,13.7229163,2
11220745794,666535.105,1516925.483,100.5400895,13.7166961,3
1122114474,664311.818,1517347.337,100.5195586,13.7206365,3
1122114496,664609.135,1517381.691,100.5223095,13.7209301,2
11222873957,663111.397,1521422.481,100.5086955,13.7575399,3
11226482585,662265.629,1517031.713,100.5006219,13.7178992,3
11229070032,662600.8,1519599.284,100.5038687,13.7410888,2
11235524210,668541.405,1517004.178,100.5586433,13.7172911,2
11235524211,668547.628,1517015.404,100.5587015,13.7173922,2
11240368203,662961.681,1517846.839,100.5071044,13.725228,3
11240368205,663003.703,1517825.451,100.5074917,13.7250323,3
11240368207,663044.604,1517826.06,100.5078699,13.7250355,3
11240368209,663087.3,1517828.374,100.5082648,13.725054,3
11240368211,663129.324,1517832.708,100.5086536,13.7250908,3
11240407639,662526.732,1517569.155,100.5030669,13.7227425,3
11244279186,664545.365,1517719.778,100.5217396,13.7239897,3
11248985580,664415.887,1517672.231,100.5205397,13.7235673,2
11248985596,664408.612,1517669.774,100.5204723,13.7235455,2
11257871467,664428.199,1517592.588,100.5206489,13.7228467,2
11258009143,664447.42,1517453.291,100.5208185,13.7215865,2
11259835586,664436.475,1517530.52,100.5207218,13.7222852,2
11268473169,662037.466,1521236.289,100.4987539,13.7559175,3
11268473170,662017.195,1521238.785,100.4985666,13.7559412,3
11279591588,665879.406,1516780.034,100.5340187,13.7154191,3
11297807982,666697.035,1517321.774,100.54161,13.7202688,2
11303899212,669174.772,1517526.35,100.5645303,13.7219739,2
11335512303,667073.27,1519790.942,100.5452347,13.7425656,2
11335544995,666983.11,1519707.578,100.5443961,13.7418173,2
11338074681,666691.876,1516307.991,100.5415025,13.7111056,3
11338074682,666737.549,1516337.523,100.5419265,13.7113699,3
11338074683,666839.292,1516406.377,100.5428712,13.7119864,4
11338074684,666810.552,1516447.161,100.5426079,13.7123567,3
11338074698,666955.55,1516486.952,100.5439508,13.712708,3
11338074699,666822.744,1516429.858,100.5427196,13.7121996,4
11338074700,666939.394,1516510.204,100.5438028,13.7129191,4
11338074722,666723.75,1516362.504,100.5418004,13.7115965,3
11351130667,661956.844,1521215.907,100.4980072,13.7557378,2
11351162318,661860.966,1521250.713,100.4971226,13.7560578,2
11351162319,661861.319,1521242.539,100.4971254,13.7559839,2
11365890277,664702.393,1519154.691,100.5232752,13.7369509,3
11365890278,664705.958,1519208.514,100.5233113,13.7374372,3
11381015054,664041.844,1523688.16,100.5174316,13.7779665,3
11384174640,663514.217,1521579.858,100.5124296,13.7589396,2
11387303999,667210.184,1516952.266,100.5463325,13.7168992,2
11387329538,667259.464,1517001.049,100.546791,13.7173373,2
11403913065,663706.81,1516816.589,100.5139341,13.7158734,2
11414300887,666165.787,1517718.06,100.5367216,13.7238814,2
1142880093,663925.221,1517412.37,100.515988,13.7212463,2
11434467666,665657.08,1521039.465,100.5322133,13.7539326,2
11434473469,665725.331,1521023.957,100.5328435,13.7537885,3
11448958303,664015.37,1520472.388,100.5169994,13.7489007,2
1145728833,665676.502,1517701.243,100.5321968,13.7237575,3
11463141221,663747.87,1518611.288,100.5144178,13.7320934,3
11463141222,663769.907,1518546.563,100.5146178,13.7315071,2
11465359611,663667.377,1518591.533,100.5136724,13.7319194,2
11465359615,663793.116,1518613.884,100.5148363,13.7321143,2
11468798555,663904.515,1517285.623,100.5157892,13.7201018,3
11476327645,664084.812,1517687.097,100.5174795,13.7237205,2
11477345226,663994.763,1517519.699,100.5166372,13.7222125,3
11497295552,665328.842,1517819.053,100.5289893,13.7248423,2
11515951087,667745.981,1516854.991,100.5512804,13.7159889,3
11515951132,667670.977,1516786.614,100.5505829,13.7153752,3
11515951149,667577.413,1516751.684,100.5497158,13.7150649,3
11534831031,667194.745,1516748.436,100.5461777,13.7150577,3
11534866078,667250.008,1516269.86,100.5466603,13.7107287,2
11534866083,667248.199,1516268.609,100.5466435,13.7107175,2
11536184134,667557.957,1516940.267,100.5495471,13.7167706,3
11536185169,667482.114,1517230.425,100.5488631,13.7193977,3
11583582129,662632.119,1522528.252,100.5043274,13.7675621,2
11592207138,667135.217,1518682.352,100.5457418,13.7325416,2
11610368640,669192.151,1523007.682,100.56502,13.7715175,2
11667632427,662697.726,1518098.637,100.5046784,13.7275189,3
11667632428,662620.583,1518068.585,100.5039634,13.7272516,3
11676312702,665915.268,1519280.246,100.5344972,13.7380163,2
11702742784,663851.283,1517088.387,100.5152856,13.718322,2
11715951215,667672.956,1522486.153,100.5509401,13.7668924,3
11733893551,667805.648,1518700.075,100.5519417,13.7326629,3
11806564995,666826.158,1520467.043,100.5429898,13.7486911,3
11870809737,666838.909,1516329.186,100.5428631,13.7112887,3
11870809738,666787.657,1516405.981,100.5423938,13.7119858,3
11870809739,666803.536,1516382.186,100.5425392,13.7117698,4
11873742845,664718.082,1523429.894,100.5236703,13.7755934,2
11875799887,663304.972,1519167.919,100.5103549,13.7371499,2
11875799888,663338.057,1519221.174,100.5106639,13.7376294,3
11900511101,667167.154,1516621.507,100.5459151,13.713912,3
11900511102,667128.07,1516649.358,100.5455554,13.714166,3
11906786209,663746.395,1518763.563,100.514413,13.7334699,2
11911901798,666553.267,1520207.19,100.5404511,13.7463581,2
11911901810,666610.653,1520600.902,100.541005,13.7499135,2
11930018956,665750.368,1517589.763,100.5328732,13.7227456,2
11931003181,662778.819,1516945.118,100.5053617,13.7170876,3
11957629522,669165.77,1520700.186,100.5646374,13.7506621,3
11957629525,669162.146,1520683.755,100.5646029,13.7505138,3
11957857727,662552.869,1518073.529,100.5033376,13.7273001,3
11964049650,667804.237,1519190.217,100.5519578,13.7370933,3
1196935423,664133.243,1516280.976,100.5178456,13.7110078,3
1196935424,664123.945,1516232.229,100.5177568,13.7105677,2
1196935435,663931.687,1516278.549,100.515982,13.7109973,2
11970045404,663704.097,1524158.164,100.5143355,13.7822341,3
11977295986,662193.624,1519091.354,100.5000745,13.7365205,2
11977928217,667709.615,1516589.061,100.5509284,13.7135873,2
11977928223,667680.722,1516567.601,100.55066,13.713395,3
11977928224,667718.466,1516585.113,100.55101,13.7135511,2
11977928227,667814.554,1516597.535,100.5518991,13.7136578,3
12023865540,667326.507,1520984.419,100.5476471,13.7533386,2
12025722877,667926.38,1519234.559,100.5530898,13.737487,3
12025722931,667927.376,1519185.655,100.5530961,13.7370449,2
12027312106,666726.954,1521134.698,100.542112,13.7547317,3
12027312108,666694.655,1521142.579,100.5418138,13.7548048,3
12041689093,667811.558,1518805.392,100.5520026,13.7336145,2
12041689094,667793.784,1518804.249,100.5518382,13.7336052,3
1206929444,663470.663,1516633.531,100.5117402,13.7142321,3
1206929469,663650.393,1516680.214,100.5134046,13.7146439,3
1206929513,663529.602,1516748.99,100.5122918,13.7152724,2
1206929530,663565.532,1516679.948,100.51262,13.7146463,2
12075173612,662738.331,1520612.683,100.5051989,13.7502412,3
12078602735,667819.951,1518958.309,100.5520893,13.7349962,3
12078658743,667848.973,1518940.761,100.5523566,13.7348359,2
12083499210,668060.427,1519074.539,100.5543197,13.7360328,3
12083589465,668174.296,1519075.362,100.5553726,13.7360336,2
12086887406,664034.332,1518596.238,100.5170656,13.7319411,3
12095233393,668177.161,1519053.718,100.5553978,13.7358378,3
12096737262,667929.295,1519137.929,100.553111,13.7366134,3
12104064013,667502.352,1517162.67,100.5490462,13.7187841,4
12109915684,669826.866,1518502.738,100.570618,13.730761,3
12109936158,667165.434,1521473.447,100.5461867,13.7577682,3
12109936160,667183.955,1521458.785,100.5463571,13.7576346,3
12147198231,667913.179,1519598.293,100.5529894,13.7407755,3
12147487538,667915.856,1516599.79,100.5528358,13.7136723,3
12147487542,667988.029,1516529.813,100.5534989,13.7130356,2
12149154845,667830.507,1516511.94,100.5520415,13.7128832,2
12153071902,667533.995,1519596.108,100.5494832,13.7407778,3
12153071912,667534.891,1519079.666,100.5494608,13.7361097,3
12153071918,667436.682,1518961.023,100.5485457,13.735043,3
12154560250,663857.261,1520035.693,100.515512,13.7449624,3
12154945517,664192.308,1521060.847,100.5186698,13.7542097,3
12155174563,669765.202,1516460.293,100.5699251,13.7123034,3
12155224126,666958.399,1517768.94,100.5440529,13.7242956,3
12158696159,663464.879,1521105.116,100.5119458,13.7546512,2
12174276208,662204.927,1516990.436,100.5000583,13.7175295,3
1217707279,664894.203,1517865.258,100.5249734,13.7252848,2
1217707344,663612.782,1516591.053,100.5130517,13.7138401,3
12178188458,663913.917,1518146.461,100.5159261,13.7278824,2
12180256457,667639.297,1517610.529,100.5503389,13.7228243,2
12180256460,667642.51,1517568.21,100.5503661,13.7224416,2
12180256469,667647.705,1517574.406,100.5504145,13.7224973,2
12180256472,667644.123,1517613.525,100.5503837,13.7228511,2
12180256475,667605.339,1517636.852,100.5500265,13.7230642,2
12180256476,667601.805,1517627.923,100.5499933,13.7229837,3
12180256477,667665.305,1517569.009,100.5505769,13.7224475,2
12180256478,667662.952,1517559.9,100.5505546,13.7223653,2
12180333308,667873.575,1517443.064,100.552495,13.721297,3
12212636567,668888.614,1522613.82,100.5621894,13.7679753,2
12213763594,663398.279,1520780.205,100.5113111,13.7517181,3
12213871569,667424.669,1521670.834,100.5485956,13.7595373,2
12213871573,667631.945,1521963.012,100.5505297,13.7621662,2
12213871574,667567.901,1521793.873,100.5499274,13.7606411,3
12213871575,667551.21,1521801.222,100.5497735,13.7607085,4
12213871582,667621.722,1521822.464,100.5504268,13.7608964,3
12213871583,667642.18,1521812.816,100.5506154,13.760808,3
12213871585,667658.082,1521929.625,100.5507694,13.7618629,3
12213871586,667638.558,1521938.605,100.5505894,13.7619452,3
12213871587,667673.409,1521922.289,100.5509107,13.7617957,3
12214021212,667992.601,1523127.834,100.5539343,13.7726738,2
12214021230,668228.583,1523009.708,100.5561095,13.7715923,2
12214021231,668317.427,1522964.746,100.5569284,13.7711807,2
12214021233,668416.079,1522898.108,100.5578367,13.7705726,3
12214021502,668138.881,1523055.262,100.5552827,13.7720093,3
12214072678,668073.243,1522358.719,100.5546341,13.7657172,3
12214072679,668101.206,1522347.393,100.554892,13.7656132,3
12215420232,668369.151,1523073.059,100.5574132,13.7721567,3
12223910248,665387.721,1520375.995,100.5296836,13.747951,2
12231009280,664148.819,1519576.414,100.5181812,13.7407944,2
12231009281,664109.476,1519546.893,100.5178157,13.7405298,3
12252371844,669480.465,1523643.495,100.5677245,13.7772475,3
12252371922,669452.344,1523514.854,100.5674567,13.7760864,3
12252372121,669633.969,1523431.812,100.5691313,13.7753251,2
12252428514,668503.449,1523311.306,100.5586694,13.7743023,3
12252428515,668499.255,1523265.963,100.5586279,13.7738927,3
12271257071,668313.04,1522320.639,100.5568493,13.765359,3
12271260029,668598.519,1522375.602,100.5594925,13.7658391,2
12271260035,668758.413,1522390.7,100.560972,13.7659662,3
12272928976,668273.67,1521995.619,100.5564658,13.7624235,2
12272944239,668599.124,1522839.562,100.5595259,13.7700327,3
12272944241,668567.74,1522477.784,100.559214,13.7667645,2
12272944244,668443.113,1522136.445,100.5580411,13.7636865,2
12272944251,668415.145,1522178.615,100.557785,13.7640693,2
12273064582,668368.558,1522472.921,100.5573718,13.7667322,3
12273064768,668785.302,1522659.937,100.5612368,13.7683982,4
12273064771,668804.389,1522731.531,100.5614176,13.7690442,3
12273064797,668685.155,1522825.128,100.5603206,13.7698972,3
12294579518,669066.324,1521902.201,100.56379,13.7615327,3
12294579520,669030.452,1521993.895,100.5634638,13.7623636,3
12294579539,668656.278,1521423.837,100.5599696,13.7572329,3
12294579704,668539.008,1521361.853,100.5588815,13.7566795,2
12294579722,668744.085,1521339.605,100.5607765,13.7564664,2
12294579793,668559.268,1521850.688,100.5590981,13.7610968,3
12309079787,668342.556,1521528.956,100.5570749,13.7582014,2
12309079790,668380.291,1521473.142,100.5574205,13.7576947,2
12309079792,668314.974,1521589.992,100.5568235,13.7587547,2
12309175080,668444.59,1521294.63,100.5580044,13.7560774,2
12309175083,668436.396,1521264.097,100.5579268,13.7558019,2
12309175089,668434.382,1521252.689,100.5579075,13.7556989,2
12311813942,668695.394,1521801.032,100.5603539,13.76064,3
12311813943,668691.817,1521802.325,100.5603209,13.7606519,3
12312078446,668040.243,1521569.122,100.5542818,13.7585821,3
12312078447,668057.957,1521614.253,100.5544483,13.758989,3
12323321303,668610.518,1521449.562,100.559548,13.7574681,3
12323321305,668620.012,1521488.157,100.5596381,13.7578164,3
12323321339,668588.141,1521351.296,100.5593352,13.7565812,2
12327207746,664192.552,1523976.689,100.5188422,13.7805659,3
12339613848,667682.731,1518910.473,100.5508177,13.7345718,3
12343635350,669747.678,1521401.975,100.5700604,13.7569712,3
12343635351,669739.443,1521361.197,100.5699818,13.7566031,2
12343635360,669747.132,1521553.707,100.5700645,13.7583427,2
12343635361,669751.375,1521617.881,100.5701076,13.7589225,2
12343635371,669737.554,1521403.901,100.5699669,13.7569892,2
12343635372,669754.197,1521486.841,100.5701258,13.7577379,3
12343635376,669743.573,1521487.569,100.5700276,13.7577451,2
12343635381,669742.031,1521466.958,100.5700121,13.7575589,2
12343635383,669739.349,1521425.42,100.5699848,13.7571836,2
12343635385,669745.272,1521510.492,100.5700447,13.7579522,2
12343635387,669636.912,1521562.061,100.5690458,13.7584247,3
12343635390,669586.171,1521663.315,100.5685827,13.7593429,3
12343635393,669753.144,1521641.668,100.5701254,13.7591374,3
12343635394,669575.285,1521621.269,100.5684795,13.7589635,3
12343635397,669749.823,1521597.127,100.570092,13.758735,2
12343635401,669656.743,1521647.113,100.5692343,13.7591923,3
12343635402,669647.148,1521605.95,100.5691431,13.7588208,4
12343635411,669763.698,1521616.965,100.5702215,13.7589135,3
12343635415,669816.639,1521521.755,100.5707053,13.7580498,3
12343635417,669849.462,1521688.895,100.5710189,13.7595586,3
12343635418,669831.996,1521606.115,100.5708524,13.7588114,3
12343635419,669771.408,1521756.371,100.5703012,13.7601731,2
12343635428,669765.283,1521790.152,100.5702466,13.7604788,2
12343635429,669773.214,1521789.529,100.5703199,13.7604727,2
12343635430,669762.868,1521757.599,100.5702223,13.7601847,2
12343635431,669758.695,1521705.861,100.5701806,13.7597173,2
12343635432,669768.109,1521705.059,100.5702676,13.7597095,2
12344168825,667469.389,1519208.277,100.5488628,13.737276,3
12344168828,667568.367,1519198.657,100.5497774,13.7371833,3
12344169291,667673.948,1519124.172,100.5507492,13.7365039,3
12345869421,667569.017,1519235.602,100.5497856,13.7375172,3
12345916914,667495.756,1519085.434,100.5490993,13.7361641,3
12353440696,667580.418,1518947.442,100.5498739,13.7349119,3
12365333697,667624.999,1518332.917,100.5502496,13.7293547,3
12365333698,667624.637,1518347.186,100.5502471,13.7294837,2
12368140228,667416.784,1517093.894,100.548251,13.7181674,3
12368140259,667345.301,1517244.14,100.547599,13.7195296,3
12368140283,667306.698,1517397.828,100.5472512,13.720921,3
12368140285,667123.266,1517376.496,100.545554,13.7207388,3
12368140290,667990.551,1516837.468,100.5535405,13.7158163,3
12368170972,667745.293,1516913.202,100.5512775,13.7165151,3
12368170999,667888.342,1517006.777,100.5526056,13.7173526,3
12369261946,667378.325,1517034.437,100.5478919,13.7176322,3
12369277921,667479.149,1517178.353,100.5488326,13.7189272,2
12369277922,667474.02,1517181.982,100.5487854,13.7189603,3
12369277923,667488.828,1517171.755,100.5489217,13.718867,2
12394019450,669565.027,1521577.292,100.568382,13.7585666,3
12394019493,669764.894,1521640.937,100.570234,13.7591301,2
12394166280,669354.376,1521848.082,100.5664504,13.7610266,2
12394166283,669456.721,1521826.676,100.5673955,13.7608271,2
12394166284,669461.747,1521825.392,100.5674419,13.7608152,2
12395512033,667368.14,1517281.869,100.5478124,13.7198693,3
12406524439,667658.603,1516960.207,100.5504788,13.716945,3
12414437408,667575.212,1516418.609,100.5496757,13.7120544,2
12471503659,668003.576,1516722.67,100.5536541,13.7147779,3
12478485092,667164.627,1518928.301,100.5460283,13.734763,3
12478485116,667179.072,1519011.667,100.5461668,13.7355157,2
12487784540,667838.898,1517079.621,100.5521528,13.7180139,3
12508707507,667850.054,1518818.153,100.5523593,13.7337276,2
12509048387,667129.349,1518281.347,100.5456638,13.7289173,2
12514238286,662709.44,1521505.163,100.5049833,13.75831,2
12514238287,662706.573,1521510.677,100.5049571,13.75836,2
12522852535,667925.156,1517648.278,100.5529841,13.7231489,2
12529066909,664170.688,1522259.994,100.5185398,13.76505,2
12529066910,664164.753,1522247.721,100.5184842,13.7649394,2
12529445031,663914.48,1519172.318,100.5159909,13.7371551,3
12531354857,663684.854,1518960.565,100.5138554,13.7352541,2
12535851292,663748.325,1519103.933,100.5144506,13.7365464,2
12535851293,663756.831,1519042.907,100.5145257,13.7359943,3
12535854911,663756.469,1519014.295,100.5145207,13.7357357,3
12535855025,663916.924,1519198.199,100.516015,13.7373889,2
12535869817,667693.438,1517705.247,100.5508451,13.7236773,2
12556086464,665927.335,1519278.962,100.5346087,13.738004,3
12556086465,665942.628,1519277.101,100.53475,13.7379863,2
12559002794,663859.594,1519146.462,100.5154819,13.7369245,2
12560938560,664226.116,1517974.555,100.5188027,13.7263108,3
12563580012,668547.33,1518966.118,100.5588152,13.7350244,3
12563625162,668457.905,1519068.828,100.5579945,13.735958,3
12582326049,668586.747,1519058.973,100.5591852,13.7358614,3
12582358769,668456.199,1519138.66,100.5579829,13.7365893,3
12586706095,662093.987,1518128.391,100.4990979,13.7278218,2
12600074387,669435.105,1517210.839,100.5669183,13.7191068,2
12600074388,669442.94,1517231.843,100.566992,13.7192962,3
12601665829,666244.871,1521046.695,100.537649,13.7539641,3
12618513026,668594.348,1523351.192,100.5595124,13.7746575,3
12618513034,668601.45,1523454.98,100.5595843,13.7755952,3
12618629035,668735.459,1523305.53,100.5608146,13.7742365,3
12618629038,668721.254,1523296.51,100.5606827,13.7741558,3
12618629050,669185.117,1523447.209,100.5649814,13.7754907,3
12618644969,663292.831,1521064.453,100.5103525,13.7542934,2
12620560672,668797.656,1523549.119,100.5614044,13.7764346,3
12623926438,668601.866,1523274.14,100.5595773,13.7739606,3
12623926485,668683.782,1523261.992,100.5603341,13.773846,3
12623985987,668804.919,1523706.333,100.561481,13.7778552,3
12624045019,668607.211,1523485.464,100.5596394,13.7758704,2
12628699483,668299.715,1523845.212,100.5568173,13.7791401,2
12628815106,668406.782,1523580.759,100.5577916,13.7767435,2
12630754702,668815.464,1523676.066,100.5615767,13.777581,3
12631430906,668884.753,1523405.074,100.5622012,13.7751275,3
12631430915,668949.372,1523447.236,100.5628013,13.7755048,3
12631430928,668827.934,1523628.994,100.5616892,13.7771548,4
12638221839,663615.702,1520363.349,100.5132974,13.7479378,2
12645560244,668236.431,1522426.529,100.5561472,13.7663206,3
12647217001,669225.602,1522772.513,100.5653152,13.7693899,3
12647217003,669221.831,1522758.803,100.5652795,13.7692662,3
12647217009,669242.261,1522833.139,100.5654729,13.7699369,3
12647217010,669198.093,1522843.837,100.5650651,13.7700362,4
12655235109,665009.794,1522843.488,100.5263336,13.7702762,2
12655409349,667173.647,1518977.148,100.5461146,13.735204,2
12656802365,669070.991,1524207.145,100.5639717,13.7823663,3
12656802367,668924.821,1524223.365,100.5626209,13.7825215,3
12656802368,668918.435,1524194.316,100.5625601,13.7822593,4
12656802384,668992.529,1523831.529,100.5632235,13.7789758,3
12656802385,669347.354,1523830.618,100.5665048,13.7789467,3
12656809521,669164.02,1524230.032,100.5648334,13.7825677,3
12656809531,669238.599,1524331.35,100.5655292,13.7834791,4
12666234952,669036.475,1523455.436,100.5636073,13.7755738,3
12666234956,669037.7,1523563.202,100.5636251,13.7765478,3
12666234966,669051.644,1523608.819,100.5637568,13.7769593,3
12666234969,669235.523,1523616.188,100.5654577,13.7770151,3
12666234972,669193.702,1523493.997,100.5650636,13.7759131,3
12666529377,669077.394,1523866.101,100.5640104,13.7792833,3
12672503034,668467.729,1522349.841,100.5582815,13.7656139,3
12672503035,668426.149,1522363.246,100.5578978,13.7657375,3
12672503040,668953.442,1522772.194,100.5627984,13.769403,3
12672583225,668531.822,1523034.428,100.5589152,13.771798,3
12675597487,663172.366,1519968.657,100.5091751,13.7443953,2
12682658633,669206.455,1522875.058,100.5651443,13.7703179,3
12682658634,669250.343,1522862.554,100.5655494,13.7702023,3
12683698831,665918.07,1518479.096,100.534476,13.7307746,3
12687216027,669218.738,1522426.282,100.5652309,13.7662608,2
12692854655,667580.278,1524109.46,100.5501798,13.7815706,3
12692880650,667277.94,1524269.425,100.5473933,13.7830341,3
12693708039,667314.837,1524063.984,100.5477223,13.781175,3
12696014569,667318.47,1524069.151,100.5477562,13.7812215,2
12702370452,663665.489,1522217.151,100.5138655,13.7646915,2
12705162072,667711.37,1522995.626,100.5513257,13.7714952,2
12705162183,666899.3,1523403.265,100.5438402,13.775227,2
12706388896,669785.88,1518435.427,100.570235,13.730155,2
